clip_id,category,source_dataset,license,path,sample_rate,duration_sec
urbansound8k/8360,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8360.wav,44100,4.0
urbansound8k/352,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__352.wav,44100,4.0
urbansound8k/4426,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4426.wav,48000,4.0
urbansound8k/226,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__226.wav,48000,4.0
urbansound8k/4353,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4353.wav,96000,4.0
urbansound8k/1420,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1420.wav,44100,1.475
urbansound8k/4182,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4182.wav,96000,4.0
urbansound8k/437,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__437.wav,44100,4.0
urbansound8k/4765,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4765.wav,44100,4.0
urbansound8k/5543,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5543.wav,48000,4.0
urbansound8k/2797,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2797.wav,44100,4.0
urbansound8k/8170,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8170.wav,48000,4.0
urbansound8k/2391,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2391.wav,44100,4.0
urbansound8k/545,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__545.wav,44100,1.75
urbansound8k/4928,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4928.wav,96000,4.0
urbansound8k/7809,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7809.wav,44100,4.0
urbansound8k/1148,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1148.wav,44100,4.0
urbansound8k/6490,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6490.wav,44100,4.0
urbansound8k/2616,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2616.wav,48000,4.0
urbansound8k/3147,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3147.wav,44100,4.0
urbansound8k/6687,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6687.wav,44100,0.87
urbansound8k/1756,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1756.wav,96000,4.0
urbansound8k/6278,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6278.wav,44100,0.969
urbansound8k/999,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__999.wav,44100,4.0
urbansound8k/3245,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3245.wav,44100,4.0
urbansound8k/6450,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6450.wav,44100,4.0
urbansound8k/7723,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7723.wav,44100,4.0
urbansound8k/7600,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7600.wav,16000,4.0
urbansound8k/2823,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2823.wav,44100,4.0
urbansound8k/7310,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7310.wav,44100,4.0
urbansound8k/544,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__544.wav,44100,4.0
urbansound8k/8055,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8055.wav,24000,4.0
urbansound8k/4242,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4242.wav,44100,4.0
urbansound8k/6308,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6308.wav,44100,4.0
urbansound8k/457,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__457.wav,48000,4.0
urbansound8k/6395,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6395.wav,44100,4.0
urbansound8k/5438,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5438.wav,44100,2.168
urbansound8k/5982,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5982.wav,22050,4.0
urbansound8k/4903,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4903.wav,48000,4.0
urbansound8k/6513,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6513.wav,48000,4.0
urbansound8k/2959,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2959.wav,96000,4.0
urbansound8k/7960,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7960.wav,44100,4.0
urbansound8k/7126,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7126.wav,44100,4.0
urbansound8k/4833,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4833.wav,48000,4.0
urbansound8k/3916,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3916.wav,48000,4.0
urbansound8k/888,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__888.wav,48000,4.0
urbansound8k/1277,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1277.wav,44100,4.0
urbansound8k/6808,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6808.wav,44100,4.0
urbansound8k/5380,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5380.wav,44100,4.0
urbansound8k/7027,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7027.wav,44100,4.0
urbansound8k/1450,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1450.wav,44100,4.0
urbansound8k/5535,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5535.wav,44100,0.736
urbansound8k/2891,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2891.wav,44100,4.0
urbansound8k/4854,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4854.wav,44100,4.0
urbansound8k/7231,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7231.wav,44100,4.0
urbansound8k/4263,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4263.wav,44100,4.0
urbansound8k/6843,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6843.wav,44100,4.0
urbansound8k/1316,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1316.wav,44100,4.0
urbansound8k/5042,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5042.wav,44100,2.19
urbansound8k/4121,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4121.wav,48000,4.0
urbansound8k/4452,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4452.wav,44100,4.0
urbansound8k/2309,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2309.wav,11025,4.0
urbansound8k/3631,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3631.wav,44100,4.0
urbansound8k/7202,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7202.wav,44100,4.0
urbansound8k/2036,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2036.wav,48000,4.0
urbansound8k/524,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__524.wav,44100,4.0
urbansound8k/7684,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7684.wav,44100,4.0
urbansound8k/2101,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2101.wav,44100,4.0
urbansound8k/4653,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4653.wav,48000,4.0
urbansound8k/1340,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1340.wav,44100,4.0
urbansound8k/8328,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8328.wav,44100,0.06
urbansound8k/3197,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3197.wav,48000,4.0
urbansound8k/2661,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2661.wav,48000,4.0
urbansound8k/3907,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3907.wav,48000,4.0
urbansound8k/4276,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4276.wav,44100,4.0
urbansound8k/7256,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7256.wav,44100,4.0
urbansound8k/2775,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2775.wav,48000,4.0
urbansound8k/247,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__247.wav,48000,4.0
urbansound8k/6349,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6349.wav,48000,4.0
urbansound8k/6306,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6306.wav,44100,4.0
urbansound8k/8644,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8644.wav,44100,4.0
urbansound8k/6641,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6641.wav,44100,4.0
urbansound8k/4878,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4878.wav,48000,4.0
urbansound8k/7051,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7051.wav,44100,4.0
urbansound8k/5691,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5691.wav,48000,2.15
urbansound8k/3305,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3305.wav,44100,1.75
urbansound8k/5054,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5054.wav,44100,4.0
urbansound8k/5021,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5021.wav,44100,2.41
urbansound8k/3416,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3416.wav,96000,4.0
urbansound8k/1463,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1463.wav,44100,2.34
urbansound8k/2441,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2441.wav,44100,4.0
urbansound8k/7679,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7679.wav,44100,4.0
urbansound8k/4139,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4139.wav,48000,4.0
urbansound8k/7292,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7292.wav,44100,4.0
urbansound8k/2887,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2887.wav,44100,4.0
urbansound8k/1523,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1523.wav,48000,2.03
urbansound8k/855,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__855.wav,44100,4.0
urbansound8k/167,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__167.wav,44100,4.0
urbansound8k/2395,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2395.wav,44100,0.928
urbansound8k/3712,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3712.wav,48000,0.548
urbansound8k/1508,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1508.wav,44100,4.0
urbansound8k/7642,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__7642.wav,44100,4.0
urbansound8k/1460,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1460.wav,44100,2.175
urbansound8k/8097,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8097.wav,44100,4.0
urbansound8k/4105,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4105.wav,48000,4.0
urbansound8k/6292,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__6292.wav,44100,4.0
urbansound8k/3902,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3902.wav,48000,4.0
urbansound8k/5319,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__5319.wav,44100,4.0
urbansound8k/2164,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2164.wav,44100,1.099
urbansound8k/2324,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__2324.wav,48000,4.0
urbansound8k/3341,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3341.wav,44100,4.0
urbansound8k/4347,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__4347.wav,96000,4.0
urbansound8k/1720,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__1720.wav,48000,4.0
urbansound8k/3050,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__3050.wav,44100,4.0
urbansound8k/8243,city_noise,urbansound8k,CC-BY-NC-4.0 (per mirror — verify against original),probe_set/city_noise/urbansound8k__8243.wav,44100,4.0
